Time,plot,x_(m),y_(m),z_(m),log_res25,del_log_res25,swc,del_swc,pF,logK_cmd,cov
2023-02-21 01:30:00,x,0.05,0.6,0.0,1.7953933349312894,-0.003,0.413,0.0,1.35,-0.156,1.971
2023-02-21 01:30:00,x,0.05,0.6,0.05,1.7973922007794947,-0.003,0.413,0.0,1.35,-0.156,1.983
2023-02-21 01:30:00,x,0.05,0.6,0.1,1.8060849616736205,-0.004,0.414,0.0,1.319,-0.131,1.987
2023-02-21 01:30:00,x,0.05,0.6,0.15,1.8122714629697965,-0.004,0.414,0.001,1.317,-0.135,1.994
2023-02-21 01:30:00,x,0.05,0.6,0.2,1.8203656850432421,-0.005,0.407,0.004,1.432,-0.245,1.928
2023-02-21 01:30:00,x,0.05,0.6,0.25,1.8261914631601865,-0.006,0.394,0.004,1.6,-0.432,1.912
2023-02-21 01:30:00,x,0.05,0.6,0.3,1.8340071958856363,-0.007,0.375,0.005,1.802,-0.68,1.942
2023-02-21 01:30:00,x,0.05,0.6,0.35,1.8380490005847032,-0.007,0.361,0.005,1.921,-0.853,1.988
2023-02-21 01:30:00,x,0.05,0.6,0.4,1.838974954955468,-0.007,0.353,0.005,1.974,-0.941,1.992
2023-02-21 01:30:00,x,0.05,0.6,0.45,1.8370009860625263,-0.007,0.345,0.005,2.024,-1.03,2.002
2023-02-21 01:30:00,x,0.05,0.6,0.5,1.8337907425640736,-0.007,0.342,0.005,2.044,-1.064,2.009
2023-02-21 01:30:00,x,0.05,0.6,0.55,1.8254391009663384,-0.007,0.34,0.004,2.056,-1.085,2.002
2023-02-21 01:30:00,x,0.05,0.6,0.6,1.8170494624981761,-0.007,0.34,0.004,2.055,-1.083,1.987
2023-02-21 01:30:00,x,0.05,0.6,0.65,1.7991474867778514,-0.007,0.343,0.004,2.038,-1.052,1.964
2023-02-21 01:30:00,x,0.05,0.6,0.7,1.7829668365781162,-0.007,0.348,0.004,2.005,-0.995,1.932
2023-02-21 01:30:00,x,0.05,0.6,0.75,1.7686233039092631,-0.006,0.356,0.004,1.952,-0.906,1.91
2023-02-21 01:30:00,x,0.05,0.6,0.8,1.7501148059239806,-0.005,0.367,0.003,1.877,-0.784,1.948
2023-02-21 01:30:00,x,0.05,0.6,0.85,1.7279395842212313,-0.004,0.381,0.003,1.768,-0.625,1.96
2023-02-21 01:30:00,x,0.05,0.6,0.9,1.7150836706949273,-0.004,0.389,0.003,1.689,-0.517,1.973
2023-02-21 01:30:00,x,0.05,0.6,0.95,1.7081063264332166,-0.004,0.393,0.003,1.64,-0.456,1.986
2023-02-21 01:30:00,x,0.1,0.6,0.0,1.7959147595129592,-0.003,0.413,0.0,1.35,-0.156,1.973
2023-02-21 01:30:00,x,0.1,0.6,0.05,1.8018837071252396,-0.003,0.414,0.0,1.334,-0.144,2.01
2023-02-21 01:30:00,x,0.1,0.6,0.1,1.8051881079191763,-0.004,0.414,0.0,1.315,-0.129,2.065
2023-02-21 01:30:00,x,0.1,0.6,0.15,1.8105215032927156,-0.004,0.413,0.001,1.32,-0.139,2.103
2023-02-21 01:30:00,x,0.1,0.6,0.2,1.8174728159731026,-0.005,0.407,0.003,1.42,-0.238,2.005
2023-02-21 01:30:00,x,0.1,0.6,0.25,1.82648945315066,-0.006,0.392,0.004,1.625,-0.462,1.912
2023-02-21 01:30:00,x,0.1,0.6,0.3,1.8339817363876205,-0.007,0.372,0.005,1.838,-0.727,1.966
2023-02-21 01:30:00,x,0.1,0.6,0.35,1.8369314498906648,-0.007,0.363,0.005,1.91,-0.835,1.984
2023-02-21 01:30:00,x,0.1,0.6,0.4,1.83881761898233,-0.007,0.354,0.005,1.969,-0.932,1.986
2023-02-21 01:30:00,x,0.1,0.6,0.45,1.836457042652207,-0.007,0.346,0.005,2.018,-1.019,2.003
2023-02-21 01:30:00,x,0.1,0.6,0.5,1.8349227452225307,-0.007,0.343,0.005,2.035,-1.049,2.004
2023-02-21 01:30:00,x,0.1,0.6,0.55,1.824958463937384,-0.007,0.34,0.005,2.055,-1.083,2.001
2023-02-21 01:30:00,x,0.1,0.6,0.6,1.8157835577913042,-0.007,0.34,0.004,2.053,-1.079,1.985
2023-02-21 01:30:00,x,0.1,0.6,0.65,1.8003939859681404,-0.007,0.342,0.004,2.04,-1.055,1.967
2023-02-21 01:30:00,x,0.1,0.6,0.7,1.7838964362126455,-0.007,0.348,0.004,2.009,-1.0,1.935
2023-02-21 01:30:00,x,0.1,0.6,0.75,1.7669850842496408,-0.006,0.357,0.003,1.949,-0.898,1.906
2023-02-21 01:30:00,x,0.1,0.6,0.8,1.7489009253630297,-0.005,0.368,0.003,1.873,-0.776,1.978
2023-02-21 01:30:00,x,0.1,0.6,0.85,1.7218270966638267,-0.004,0.385,0.003,1.729,-0.573,2.063
2023-02-21 01:30:00,x,0.1,0.6,0.9,1.7120432861478547,-0.004,0.391,0.003,1.672,-0.495,2.057
2023-02-21 01:30:00,x,0.1,0.6,0.95,1.7104727823729369,-0.004,0.392,0.003,1.66,-0.48,2.014
2023-02-21 01:30:00,x,0.15,0.6,0.0,1.7910095568335302,-0.003,0.413,0.0,1.35,-0.156,2.083
2023-02-21 01:30:00,x,0.15,0.6,0.05,1.8000018278179688,-0.003,0.414,0.0,1.329,-0.14,2.049
2023-02-21 01:30:00,x,0.15,0.6,0.1,1.8031975539742726,-0.004,0.414,0.0,1.315,-0.129,2.066
2023-02-21 01:30:00,x,0.15,0.6,0.15,1.8082785095827678,-0.004,0.414,0.001,1.303,-0.126,2.045
2023-02-21 01:30:00,x,0.15,0.6,0.2,1.8131003970600157,-0.005,0.41,0.002,1.36,-0.184,2.008
2023-02-21 01:30:00,x,0.15,0.6,0.25,1.8261914631601865,-0.006,0.39,0.004,1.625,-0.472,1.937
2023-02-21 01:30:00,x,0.15,0.6,0.3,1.8333320143955965,-0.007,0.372,0.005,1.837,-0.726,1.974
2023-02-21 01:30:00,x,0.15,0.6,0.35,1.8359884523865668,-0.007,0.363,0.005,1.905,-0.829,1.978
2023-02-21 01:30:00,x,0.15,0.6,0.4,1.837443228306863,-0.007,0.357,0.005,1.947,-0.895,1.99
2023-02-21 01:30:00,x,0.15,0.6,0.45,1.8365266548182242,-0.007,0.348,0.005,2.004,-0.994,2.002
2023-02-21 01:30:00,x,0.15,0.6,0.5,1.8346114207226871,-0.007,0.343,0.005,2.033,-1.045,2.009
2023-02-21 01:30:00,x,0.15,0.6,0.55,1.826735464670026,-0.007,0.34,0.005,2.051,-1.077,2.01
2023-02-21 01:30:00,x,0.15,0.6,0.6,1.812592528397359,-0.007,0.341,0.004,2.049,-1.072,1.979
2023-02-21 01:30:00,x,0.15,0.6,0.65,1.801019329998165,-0.007,0.342,0.004,2.04,-1.056,1.971
2023-02-21 01:30:00,x,0.15,0.6,0.7,1.7878995063321972,-0.007,0.347,0.004,2.012,-1.006,1.963
2023-02-21 01:30:00,x,0.15,0.6,0.75,1.7691261307850445,-0.006,0.355,0.003,1.959,-0.915,1.929
2023-02-21 01:30:00,x,0.15,0.6,0.8,1.7472719409893946,-0.005,0.369,0.003,1.863,-0.763,1.961
2023-02-21 01:30:00,x,0.15,0.6,0.85,1.7200352015385876,-0.004,0.386,0.003,1.713,-0.553,2.055
2023-02-21 01:30:00,x,0.15,0.6,0.9,1.709905669040404,-0.004,0.392,0.003,1.658,-0.478,2.072
2023-02-21 01:30:00,x,0.15,0.6,0.95,1.7080212673859974,-0.004,0.393,0.003,1.643,-0.46,2.087
2023-02-21 01:30:00,x,0.2,0.6,0.0,1.7875596495355104,-0.003,0.413,0.0,1.35,-0.156,2.104
2023-02-21 01:30:00,x,0.2,0.6,0.05,1.791192222432986,-0.003,0.413,0.0,1.342,-0.15,2.143
2023-02-21 01:30:00,x,0.2,0.6,0.1,1.7945438112306258,-0.003,0.414,0.0,1.325,-0.137,2.131
2023-02-21 01:30:00,x,0.2,0.6,0.15,1.8001807508984993,-0.004,0.414,0.001,1.313,-0.13,2.068
2023-02-21 01:30:00,x,0.2,0.6,0.2,1.812498908830492,-0.005,0.408,0.002,1.375,-0.212,1.994
2023-02-21 01:30:00,x,0.2,0.6,0.25,1.8246464147183519,-0.006,0.388,0.004,1.647,-0.506,1.981
