Time,plot,x_(m),y_(m),z_(m),log_res25,del_log_res25,swc,del_swc,pF,logK_cmd,cov
2023-03-21 00:30:00,x,0.05,0.6,0.0,1.7479242681358544,-0.01,0.413,0.0,1.35,-0.156,1.964
2023-03-21 00:30:00,x,0.05,0.6,0.05,1.750168849057659,-0.008,0.413,0.0,1.35,-0.156,1.975
2023-03-21 00:30:00,x,0.05,0.6,0.1,1.7650199811758471,0.001,0.414,0.0,1.319,-0.131,1.98
2023-03-21 00:30:00,x,0.05,0.6,0.15,1.768630702641461,0.003,0.416,0.0,1.246,-0.077,1.994
2023-03-21 00:30:00,x,0.05,0.6,0.2,1.7668959540175406,0.003,0.421,0.0,1.052,0.044,1.935
2023-03-21 00:30:00,x,0.05,0.6,0.25,1.7657430414210444,0.002,0.423,0.0,0.909,0.114,1.922
2023-03-21 00:30:00,x,0.05,0.6,0.3,1.7621757212617921,0.001,0.424,-0.0,0.86,0.129,1.959
2023-03-21 00:30:00,x,0.05,0.6,0.35,1.7582986049934457,0.0,0.418,-0.0,1.063,0.003,2.005
2023-03-21 00:30:00,x,0.05,0.6,0.4,1.7556690884955153,-0.001,0.413,0.0,1.251,-0.117,2.011
2023-03-21 00:30:00,x,0.05,0.6,0.45,1.7523942084053632,-0.001,0.405,0.001,1.463,-0.275,2.022
2023-03-21 00:30:00,x,0.05,0.6,0.5,1.7508707984987386,-0.001,0.399,0.001,1.563,-0.371,2.028
2023-03-21 00:30:00,x,0.05,0.6,0.55,1.7483353519284957,-0.001,0.391,0.001,1.667,-0.49,2.022
2023-03-21 00:30:00,x,0.05,0.6,0.6,1.746540792230712,-0.001,0.385,0.0,1.73,-0.568,2.012
2023-03-21 00:30:00,x,0.05,0.6,0.65,1.7438467217515823,0.001,0.376,-0.0,1.807,-0.675,1.994
2023-03-21 00:30:00,x,0.05,0.6,0.7,1.7422458078788432,0.002,0.373,-0.001,1.838,-0.72,1.957
2023-03-21 00:30:00,x,0.05,0.6,0.75,1.7411043046816126,0.003,0.372,-0.002,1.841,-0.725,1.932
2023-03-21 00:30:00,x,0.05,0.6,0.8,1.7396830793796927,0.004,0.373,-0.003,1.833,-0.714,1.969
2023-03-21 00:30:00,x,0.05,0.6,0.85,1.7387884834938474,0.006,0.374,-0.004,1.829,-0.707,1.974
2023-03-21 00:30:00,x,0.05,0.6,0.9,1.7378999822802437,0.007,0.374,-0.005,1.825,-0.701,1.981
2023-03-21 00:30:00,x,0.05,0.6,0.95,1.7374312005145824,0.008,0.375,-0.005,1.824,-0.7,1.989
2023-03-21 00:30:00,x,0.1,0.6,0.0,1.74754386305244,-0.01,0.413,0.0,1.35,-0.156,1.966
