Time,plot,x_(m),y_(m),z_(m),log_res25,del_log_res25,swc,del_swc,pF,logK_cmd,cov
2022-02-26 07:30:00,x,0.05,0.6,0.0,2.0716721703035437,-0.02,0.273,0.01,2.431,-1.842,1.965
2022-02-26 07:30:00,x,0.05,0.6,0.05,2.073780649727222,-0.021,0.272,0.011,2.437,-1.854,1.971
2022-02-26 07:30:00,x,0.05,0.6,0.1,2.080435268689282,-0.029,0.265,0.014,2.472,-1.932,1.959
2022-02-26 07:30:00,x,0.05,0.6,0.15,2.0815201269396812,-0.031,0.258,0.015,2.51,-2.016,1.952
2022-02-26 07:30:00,x,0.05,0.6,0.2,2.062190755023912,-0.032,0.258,0.015,2.509,-2.013,1.886
2022-02-26 07:30:00,x,0.05,0.6,0.25,2.045362102653348,-0.03,0.261,0.015,2.496,-1.985,1.862
2022-02-26 07:30:00,x,0.05,0.6,0.3,2.010414452786114,-0.028,0.27,0.014,2.449,-1.885,1.908
2022-02-26 07:30:00,x,0.05,0.6,0.35,1.9674262818370698,-0.023,0.284,0.013,2.369,-1.718,1.953
2022-02-26 07:30:00,x,0.05,0.6,0.4,1.942221425314807,-0.017,0.293,0.01,2.323,-1.625,1.955
2022-02-26 07:30:00,x,0.05,0.6,0.45,1.9098287147808732,-0.009,0.303,0.006,2.266,-1.507,1.943
2022-02-26 07:30:00,x,0.05,0.6,0.5,1.8932844970311407,-0.002,0.308,0.003,2.235,-1.446,1.949
2022-02-26 07:30:00,x,0.05,0.6,0.55,1.863287163216571,0.008,0.319,-0.004,2.165,-1.314,1.934
2022-02-26 07:30:00,x,0.05,0.6,0.6,1.8404511336068223,0.018,0.329,-0.009,2.103,-1.209,1.907
2022-02-26 07:30:00,x,0.05,0.6,0.65,1.8044733765901,0.033,0.342,-0.018,2.009,-1.049,1.864
2022-02-26 07:30:00,x,0.05,0.6,0.7,1.7806125032351117,0.048,0.352,-0.028,1.936,-0.935,1.826
2022-02-26 07:30:00,x,0.05,0.6,0.75,1.7610252517113727,0.06,0.362,-0.032,1.836,-0.801,1.795
2022-02-26 07:30:00,x,0.05,0.6,0.8,1.7361733211702866,0.072,0.375,-0.033,1.703,-0.63,1.822
2022-02-26 07:30:00,x,0.05,0.6,0.85,1.7130114629824926,0.091,0.388,-0.03,1.604,-0.484,1.842
2022-02-26 07:30:00,x,0.05,0.6,0.9,1.6967319740211,0.096,0.395,-0.024,1.538,-0.395,1.875
2022-02-26 07:30:00,x,0.05,0.6,0.95,1.6855894849852797,0.101,0.401,-0.018,1.471,-0.308,1.9
2022-02-26 07:30:00,x,0.1,0.6,0.0,2.070363003715498,-0.019,0.273,0.01,2.426,-1.832,1.973
2022-02-26 07:30:00,x,0.1,0.6,0.05,2.0771752465948374,-0.025,0.268,0.012,2.455,-1.894,1.994
2022-02-26 07:30:00,x,0.1,0.6,0.1,2.0800850850458694,-0.028,0.265,0.014,2.472,-1.931,2.035
2022-02-26 07:30:00,x,0.1,0.6,0.15,2.0855296063613684,-0.03,0.258,0.014,2.511,-2.018,2.068
2022-02-26 07:30:00,x,0.1,0.6,0.2,2.0660387860385296,-0.032,0.258,0.015,2.51,-2.015,1.969
2022-02-26 07:30:00,x,0.1,0.6,0.25,2.042768401870581,-0.03,0.261,0.015,2.494,-1.981,1.857
2022-02-26 07:30:00,x,0.1,0.6,0.3,1.999391561719091,-0.027,0.273,0.014,2.433,-1.85,1.935
2022-02-26 07:30:00,x,0.1,0.6,0.35,1.9684642688196625,-0.025,0.284,0.013,2.371,-1.721,1.951
2022-02-26 07:30:00,x,0.1,0.6,0.4,1.9415064635615604,-0.02,0.294,0.012,2.319,-1.614,1.947
2022-02-26 07:30:00,x,0.1,0.6,0.45,1.9099943811883382,-0.011,0.303,0.007,2.264,-1.503,1.942
2022-02-26 07:30:00,x,0.1,0.6,0.5,1.8977480172205474,-0.007,0.307,0.005,2.24,-1.458,1.943
2022-02-26 07:30:00,x,0.1,0.6,0.55,1.8597265689463027,0.007,0.321,-0.003,2.151,-1.291,1.932
2022-02-26 07:30:00,x,0.1,0.6,0.6,1.836153149829169,0.016,0.331,-0.008,2.081,-1.178,1.905
2022-02-26 07:30:00,x,0.1,0.6,0.65,1.8041394323353503,0.03,0.343,-0.016,2.003,-1.04,1.869
2022-02-26 07:30:00,x,0.1,0.6,0.7,1.7797623860321656,0.044,0.352,-0.025,1.93,-0.928,1.828
2022-02-26 07:30:00,x,0.1,0.6,0.75,1.7563774320581695,0.056,0.365,-0.029,1.82,-0.773,1.788
2022-02-26 07:30:00,x,0.1,0.6,0.8,1.735854291932475,0.071,0.375,-0.033,1.709,-0.634,1.855
2022-02-26 07:30:00,x,0.1,0.6,0.85,1.7088711091183544,0.094,0.389,-0.028,1.587,-0.463,1.945
2022-02-26 07:30:00,x,0.1,0.6,0.9,1.6912318328229712,0.094,0.398,-0.021,1.518,-0.362,1.967
2022-02-26 07:30:00,x,0.1,0.6,0.95,1.6890156780206491,0.094,0.399,-0.02,1.506,-0.349,1.924
2022-02-26 07:30:00,x,0.15,0.6,0.0,2.0639747550670133,-0.018,0.276,0.009,2.41,-1.798,2.085
