Time,plot,x_(m),y_(m),z_(m),log_res25,del_log_res25,swc,del_swc,pF,logK_cmd,cov
2023-07-16 00:30:00,x,0.05,0.6,0.0,2.3224611914231574,0.042,0.17,-0.014,3.115,-3.388,0.808
2023-07-16 00:30:00,x,0.05,0.6,0.05,2.3216336365070465,0.039,0.17,-0.013,3.113,-3.383,0.78
2023-07-16 00:30:00,x,0.05,0.6,0.1,2.3215445804100523,0.026,0.169,-0.009,3.126,-3.413,0.802
2023-07-16 00:30:00,x,0.05,0.6,0.15,2.3165280660908225,0.02,0.166,-0.007,3.147,-3.461,0.833
2023-07-16 00:30:00,x,0.05,0.6,0.2,2.305639370271636,0.016,0.163,-0.005,3.172,-3.517,0.813
2023-07-16 00:30:00,x,0.05,0.6,0.25,2.2960352259279806,0.013,0.163,-0.004,3.177,-3.528,0.765
2023-07-16 00:30:00,x,0.05,0.6,0.3,2.2810015329776268,0.009,0.162,-0.003,3.19,-3.556,0.655
2023-07-16 00:30:00,x,0.05,0.6,0.35,2.2693961826949915,0.005,0.16,-0.002,3.201,-3.581,0.712
2023-07-16 00:30:00,x,0.05,0.6,0.4,2.259577156554255,0.003,0.16,-0.001,3.204,-3.589,0.668
2023-07-16 00:30:00,x,0.05,0.6,0.45,2.248431855048924,0.002,0.159,-0.001,3.212,-3.606,0.702
2023-07-16 00:30:00,x,0.05,0.6,0.5,2.24114536989719,0.001,0.159,-0.001,3.211,-3.603,0.764
2023-07-16 00:30:00,x,0.05,0.6,0.55,2.232988491123881,-0.003,0.162,0.0,3.188,-3.552,0.79
2023-07-16 00:30:00,x,0.05,0.6,0.6,2.22515156283233,-0.003,0.165,0.0,3.16,-3.489,0.774
2023-07-16 00:30:00,x,0.05,0.6,0.65,2.2174602547779028,-0.005,0.168,0.001,3.134,-3.43,0.825
2023-07-16 00:30:00,x,0.05,0.6,0.7,2.211507654654877,-0.011,0.17,0.002,3.111,-3.379,0.87
2023-07-16 00:30:00,x,0.05,0.6,0.75,2.2086509282018536,-0.015,0.171,0.003,3.103,-3.36,0.903
2023-07-16 00:30:00,x,0.05,0.6,0.8,2.205464213067526,-0.019,0.172,0.005,3.094,-3.341,0.999
2023-07-16 00:30:00,x,0.05,0.6,0.85,2.203043771451796,-0.028,0.173,0.007,3.089,-3.328,0.999
