Time,plot,x_(m),y_(m),z_(m),log_res25,del_log_res25,swc,del_swc,pF,logK_cmd,cov
2024-04-06 00:30:00,x,0.05,0.6,0.0,1.7736401932600259,0.002,0.413,0.0,1.35,-0.156,1.968
2024-04-06 00:30:00,x,0.05,0.6,0.05,1.7737864449811935,0.002,0.413,0.0,1.35,-0.156,1.978
2024-04-06 00:30:00,x,0.05,0.6,0.1,1.7767011839884108,-0.001,0.414,0.0,1.319,-0.131,1.981
2024-04-06 00:30:00,x,0.05,0.6,0.15,1.7739764986177662,-0.003,0.417,0.0,1.237,-0.07,1.991
2024-04-06 00:30:00,x,0.05,0.6,0.2,1.760708902675724,-0.004,0.421,0.0,1.052,0.044,1.937
2024-04-06 00:30:00,x,0.05,0.6,0.25,1.7516177831895414,-0.004,0.423,0.0,0.894,0.12,1.922
2024-04-06 00:30:00,x,0.05,0.6,0.3,1.7320880376060064,-0.004,0.426,0.0,0.68,0.208,1.963
2024-04-06 00:30:00,x,0.05,0.6,0.35,1.7150418210700427,-0.004,0.427,0.0,0.637,0.224,2.012
2024-04-06 00:30:00,x,0.05,0.6,0.4,1.7042706607484563,-0.004,0.427,0.0,0.63,0.226,2.018
2024-04-06 00:30:00,x,0.05,0.6,0.45,1.6925120398890272,-0.004,0.427,0.0,0.63,0.226,2.022
2024-04-06 00:30:00,x,0.05,0.6,0.5,1.6871721045947996,-0.003,0.426,0.0,0.644,0.221,2.029
2024-04-06 00:30:00,x,0.05,0.6,0.55,1.6795459941155866,-0.003,0.425,0.0,0.743,0.186,2.021
2024-04-06 00:30:00,x,0.05,0.6,0.6,1.674135179902457,-0.003,0.423,0.001,0.927,0.103,2.008
2024-04-06 00:30:00,x,0.05,0.6,0.65,1.6685256885568625,-0.002,0.418,0.001,1.17,-0.034,1.987
2024-04-06 00:30:00,x,0.05,0.6,0.7,1.6675556770693136,-0.002,0.414,0.001,1.29,-0.121,1.948
2024-04-06 00:30:00,x,0.05,0.6,0.75,1.667583688538191,-0.001,0.413,0.001,1.306,-0.133,1.921
