Time,plot,x_(m),y_(m),z_(m),log_res25,del_log_res25,swc,del_swc,pF,logK_cmd,cov
2023-01-21 07:30:00,x,0.05,0.6,0.0,1.864036182725775,-0.002,0.402,0.002,1.52,-0.325,1.981
2023-01-21 07:30:00,x,0.05,0.6,0.05,1.8662105183003233,-0.003,0.401,0.002,1.539,-0.346,1.994
2023-01-21 07:30:00,x,0.05,0.6,0.1,1.8757555792580545,-0.006,0.39,0.004,1.677,-0.504,1.997
2023-01-21 07:30:00,x,0.05,0.6,0.15,1.8851915406068478,-0.006,0.374,0.004,1.821,-0.705,2.003
2023-01-21 07:30:00,x,0.05,0.6,0.2,1.8970329660483702,-0.004,0.352,0.003,1.979,-0.949,1.933
2023-01-21 07:30:00,x,0.05,0.6,0.25,1.9039902143786478,-0.003,0.34,0.002,2.051,-1.079,1.914
2023-01-21 07:30:00,x,0.05,0.6,0.3,1.912147630048365,-0.001,0.324,0.0,2.145,-1.253,1.945
2023-01-21 07:30:00,x,0.05,0.6,0.35,1.9130346013969448,0.001,0.313,-0.001,2.205,-1.37,1.989
2023-01-21 07:30:00,x,0.05,0.6,0.4,1.9105176855172665,0.003,0.309,-0.001,2.232,-1.424,1.992
2023-01-21 07:30:00,x,0.05,0.6,0.45,1.9030411261142535,0.004,0.305,-0.002,2.253,-1.466,1.995
2023-01-21 07:30:00,x,0.05,0.6,0.5,1.89507983760128,0.005,0.305,-0.003,2.252,-1.464,2.001
2023-01-21 07:30:00,x,0.05,0.6,0.55,1.878630929871882,0.005,0.308,-0.003,2.234,-1.428,1.989
2023-01-21 07:30:00,x,0.05,0.6,0.6,1.8626262407024663,0.006,0.313,-0.003,2.205,-1.369,1.968
2023-01-21 07:30:00,x,0.05,0.6,0.65,1.8323108803728032,0.006,0.324,-0.003,2.148,-1.257,1.938
2023-01-21 07:30:00,x,0.05,0.6,0.7,1.806634388203666,0.006,0.335,-0.003,2.084,-1.139,1.909
2023-01-21 07:30:00,x,0.05,0.6,0.75,1.7842534453754426,0.005,0.347,-0.003,2.008,-1.004,1.889
2023-01-21 07:30:00,x,0.05,0.6,0.8,1.7559967457888972,0.004,0.364,-0.002,1.899,-0.819,1.926
2023-01-21 07:30:00,x,0.05,0.6,0.85,1.7225105258908728,0.003,0.384,-0.002,1.719,-0.568,1.939
2023-01-21 07:30:00,x,0.05,0.6,0.9,1.7039187168281407,0.002,0.396,-0.001,1.598,-0.411,1.953
2023-01-21 07:30:00,x,0.05,0.6,0.95,1.6943770247304604,0.002,0.403,-0.001,1.51,-0.317,1.966
2023-01-21 07:30:00,x,0.1,0.6,0.0,1.8642024562188402,-0.002,0.402,0.002,1.52,-0.326,1.985
2023-01-21 07:30:00,x,0.1,0.6,0.05,1.8704858399046644,-0.005,0.395,0.004,1.61,-0.425,2.021
2023-01-21 07:30:00,x,0.1,0.6,0.1,1.8744412275333635,-0.006,0.39,0.004,1.673,-0.497,2.075
2023-01-21 07:30:00,x,0.1,0.6,0.15,1.8824960773577404,-0.006,0.378,0.004,1.775,-0.644,2.112
2023-01-21 07:30:00,x,0.1,0.6,0.2,1.892862290942006,-0.004,0.357,0.003,1.939,-0.89,2.012
2023-01-21 07:30:00,x,0.1,0.6,0.25,1.9045099774529133,-0.003,0.338,0.002,2.063,-1.102,1.914
2023-01-21 07:30:00,x,0.1,0.6,0.3,1.9116209641700195,-0.0,0.321,0.0,2.162,-1.285,1.968
2023-01-21 07:30:00,x,0.1,0.6,0.35,1.9125302590187732,0.001,0.314,-0.001,2.2,-1.358,1.985
2023-01-21 07:30:00,x,0.1,0.6,0.4,1.9112854803127632,0.002,0.309,-0.001,2.231,-1.422,1.984
2023-01-21 07:30:00,x,0.1,0.6,0.45,1.9030356967884972,0.004,0.305,-0.002,2.251,-1.462,1.994
