Time,plot,x_(m),y_(m),z_(m),log_res25,del_log_res25,swc,del_swc,pF,logK_cmd,cov
2022-01-11 07:30:00,x,0.05,0.6,0.0,2.0133597501971323,-0.002,0.304,0.001,2.258,-1.477,1.964
2022-01-11 07:30:00,x,0.05,0.6,0.05,2.0126136952723668,-0.002,0.304,0.001,2.255,-1.47,1.97
2022-01-11 07:30:00,x,0.05,0.6,0.1,2.007175736785118,-0.003,0.304,0.002,2.255,-1.47,1.971
2022-01-11 07:30:00,x,0.05,0.6,0.15,1.9967698955170614,-0.004,0.303,0.002,2.264,-1.488,1.981
2022-01-11 07:30:00,x,0.05,0.6,0.2,1.9652816828933806,-0.005,0.31,0.003,2.225,-1.41,1.938
2022-01-11 07:30:00,x,0.05,0.6,0.25,1.9421569284674904,-0.006,0.317,0.003,2.187,-1.336,1.92
2022-01-11 07:30:00,x,0.05,0.6,0.3,1.8983247003143413,-0.007,0.333,0.004,2.093,-1.16,1.968
2022-01-11 07:30:00,x,0.05,0.6,0.35,1.8508360826656816,-0.008,0.353,0.005,1.963,-0.935,2.021
2022-01-11 07:30:00,x,0.05,0.6,0.4,1.8219325546515024,-0.008,0.365,0.006,1.868,-0.791,2.027
2022-01-11 07:30:00,x,0.05,0.6,0.45,1.7885430890392873,-0.008,0.378,0.006,1.771,-0.64,2.019
2022-01-11 07:30:00,x,0.05,0.6,0.5,1.7703438106997158,-0.008,0.385,0.006,1.71,-0.557,2.026
2022-01-11 07:30:00,x,0.05,0.6,0.55,1.7440268473180731,-0.008,0.394,0.006,1.606,-0.431,2.015
2022-01-11 07:30:00,x,0.05,0.6,0.6,1.7268249753906748,-0.008,0.399,0.006,1.536,-0.359,1.996
2022-01-11 07:30:00,x,0.05,0.6,0.65,1.7036094575657694,-0.007,0.403,0.005,1.454,-0.285,1.969
2022-01-11 07:30:00,x,0.05,0.6,0.7,1.6918415054509193,-0.006,0.405,0.004,1.422,-0.254,1.933
2022-01-11 07:30:00,x,0.05,0.6,0.75,1.6841628756550564,-0.005,0.408,0.003,1.375,-0.207,1.909
2022-01-11 07:30:00,x,0.05,0.6,0.8,1.6766021695820184,-0.005,0.411,0.003,1.328,-0.157,1.94
2022-01-11 07:30:00,x,0.05,0.6,0.85,1.6725411663939813,-0.004,0.414,0.002,1.288,-0.116,1.938
2022-01-11 07:30:00,x,0.05,0.6,0.9,1.670106633812825,-0.003,0.415,0.002,1.268,-0.099,1.945
2022-01-11 07:30:00,x,0.05,0.6,0.95,1.6695771932316377,-0.002,0.415,0.001,1.255,-0.089,1.953
2022-01-11 07:30:00,x,0.1,0.6,0.0,2.010656067790745,-0.002,0.305,0.001,2.25,-1.46,1.972
2022-01-11 07:30:00,x,0.1,0.6,0.05,2.0086384901727685,-0.003,0.305,0.002,2.251,-1.462,2.0
2022-01-11 07:30:00,x,0.1,0.6,0.1,2.006106477320259,-0.003,0.305,0.002,2.253,-1.465,2.048
2022-01-11 07:30:00,x,0.1,0.6,0.15,2.002753366451242,-0.004,0.301,0.002,2.271,-1.502,2.089
2022-01-11 07:30:00,x,0.1,0.6,0.2,1.9723648583331552,-0.005,0.308,0.003,2.237,-1.433,2.016
2022-01-11 07:30:00,x,0.1,0.6,0.25,1.937372434174025,-0.006,0.318,0.003,2.181,-1.322,1.918
2022-01-11 07:30:00,x,0.1,0.6,0.3,1.885117992263192,-0.007,0.338,0.004,2.064,-1.105,2.002
2022-01-11 07:30:00,x,0.1,0.6,0.35,1.854312115807303,-0.008,0.351,0.005,1.979,-0.958,2.019
2022-01-11 07:30:00,x,0.1,0.6,0.4,1.8248414717537007,-0.008,0.364,0.005,1.885,-0.81,2.02
2022-01-11 07:30:00,x,0.1,0.6,0.45,1.7907846321126093,-0.008,0.377,0.006,1.781,-0.654,2.018
