Time,plot,x_(m),y_(m),z_(m),log_res25,del_log_res25,swc,del_swc,pF,logK_cmd,cov
2023-12-21 01:30:00,x,0.05,0.6,0.0,2.0785510620549768,-0.016,0.269,0.008,2.449,-1.882,1.429
2023-12-21 01:30:00,x,0.05,0.6,0.05,2.0773933443832138,-0.016,0.27,0.009,2.445,-1.874,1.463
2023-12-21 01:30:00,x,0.05,0.6,0.1,2.079441744595015,-0.015,0.266,0.008,2.466,-1.92,1.497
2023-12-21 01:30:00,x,0.05,0.6,0.15,2.0767023253150265,-0.016,0.262,0.008,2.492,-1.978,1.539
2023-12-21 01:30:00,x,0.05,0.6,0.2,2.0725917561442584,-0.023,0.254,0.011,2.54,-2.083,1.51
2023-12-21 01:30:00,x,0.05,0.6,0.25,2.0706768256627655,-0.029,0.249,0.014,2.567,-2.145,1.442
2023-12-21 01:30:00,x,0.05,0.6,0.3,2.0683899693016023,-0.04,0.242,0.018,2.611,-2.244,1.404
2023-12-21 01:30:00,x,0.05,0.6,0.35,2.071782623469309,-0.048,0.233,0.021,2.666,-2.366,1.354
2023-12-21 01:30:00,x,0.05,0.6,0.4,2.0749443705122106,-0.055,0.227,0.023,2.705,-2.456,1.303
2023-12-21 01:30:00,x,0.05,0.6,0.45,2.079318750863114,-0.062,0.219,0.025,2.753,-2.563,1.243
2023-12-21 01:30:00,x,0.05,0.6,0.5,2.0846406130921262,-0.066,0.214,0.026,2.784,-2.634,1.207
2023-12-21 01:30:00,x,0.05,0.6,0.55,2.094184532509305,-0.072,0.208,0.026,2.821,-2.718,1.164
2023-12-21 01:30:00,x,0.05,0.6,0.6,2.1053534698615253,-0.077,0.204,0.026,2.85,-2.785,1.141
2023-12-21 01:30:00,x,0.05,0.6,0.65,2.1216878486382194,-0.083,0.198,0.026,2.891,-2.878,1.078
2023-12-21 01:30:00,x,0.05,0.6,0.7,2.13489714583719,-0.087,0.193,0.026,2.927,-2.958,1.053
2023-12-21 01:30:00,x,0.05,0.6,0.75,2.1456842081783565,-0.089,0.19,0.026,2.953,-3.018,1.022
2023-12-21 01:30:00,x,0.05,0.6,0.8,2.1623403316284255,-0.09,0.185,0.025,2.993,-3.109,0.998
2023-12-21 01:30:00,x,0.05,0.6,0.85,2.1763025642901033,-0.091,0.181,0.025,3.026,-3.184,0.932
2023-12-21 01:30:00,x,0.05,0.6,0.9,2.189069009399324,-0.09,0.178,0.024,3.053,-3.246,0.861
2023-12-21 01:30:00,x,0.05,0.6,0.95,2.1946419751779658,-0.09,0.176,0.024,3.07,-3.283,0.741
2023-12-21 01:30:00,x,0.1,0.6,0.0,2.0801031426530696,-0.016,0.268,0.008,2.453,-1.89,1.43
2023-12-21 01:30:00,x,0.1,0.6,0.05,2.082059743919598,-0.014,0.266,0.007,2.466,-1.92,1.501
2023-12-21 01:30:00,x,0.1,0.6,0.1,2.081530925852613,-0.014,0.265,0.007,2.473,-1.936,1.579
2023-12-21 01:30:00,x,0.1,0.6,0.15,2.077178882455629,-0.015,0.263,0.008,2.487,-1.966,1.639
2023-12-21 01:30:00,x,0.1,0.6,0.2,2.0751307151676417,-0.021,0.254,0.01,2.538,-2.079,1.567
2023-12-21 01:30:00,x,0.1,0.6,0.25,2.0709203428713754,-0.029,0.248,0.014,2.576,-2.164,1.439
2023-12-21 01:30:00,x,0.1,0.6,0.3,2.071049425401669,-0.039,0.239,0.018,2.632,-2.291,1.405
2023-12-21 01:30:00,x,0.1,0.6,0.35,2.071966649676703,-0.047,0.234,0.02,2.663,-2.36,1.36
2023-12-21 01:30:00,x,0.1,0.6,0.4,2.074417788891202,-0.054,0.227,0.023,2.701,-2.446,1.312
2023-12-21 01:30:00,x,0.1,0.6,0.45,2.0798936282348994,-0.061,0.219,0.025,2.752,-2.561,1.249
2023-12-21 01:30:00,x,0.1,0.6,0.5,2.0836136875486067,-0.064,0.215,0.025,2.776,-2.616,1.226
2023-12-21 01:30:00,x,0.1,0.6,0.55,2.094726110067772,-0.072,0.208,0.026,2.822,-2.72,1.168
2023-12-21 01:30:00,x,0.1,0.6,0.6,2.109544800878347,-0.076,0.202,0.026,2.863,-2.813,1.156
2023-12-21 01:30:00,x,0.1,0.6,0.65,2.1205278672270604,-0.083,0.198,0.026,2.889,-2.872,1.09
2023-12-21 01:30:00,x,0.1,0.6,0.7,2.133794300604513,-0.086,0.194,0.026,2.923,-2.95,1.052
2023-12-21 01:30:00,x,0.1,0.6,0.75,2.146425735551819,-0.089,0.19,0.026,2.953,-3.02,1.023
2023-12-21 01:30:00,x,0.1,0.6,0.8,2.1631643577585464,-0.09,0.185,0.025,2.996,-3.117,1.05
2023-12-21 01:30:00,x,0.1,0.6,0.85,2.18400964970128,-0.09,0.179,0.024,3.045,-3.228,0.947
2023-12-21 01:30:00,x,0.1,0.6,0.9,2.1915124932445047,-0.089,0.177,0.024,3.063,-3.268,0.866
2023-12-21 01:30:00,x,0.1,0.6,0.95,2.1940423278864234,-0.089,0.176,0.024,3.067,-3.277,0.811
2023-12-21 01:30:00,x,0.15,0.6,0.0,2.091839234592493,-0.014,0.262,0.007,2.49,-1.971,1.519
2023-12-21 01:30:00,x,0.15,0.6,0.05,2.0890816433204047,-0.013,0.262,0.007,2.49,-1.971,1.524
2023-12-21 01:30:00,x,0.15,0.6,0.1,2.087898491226848,-0.013,0.262,0.007,2.491,-1.974,1.547
2023-12-21 01:30:00,x,0.15,0.6,0.15,2.084111351940677,-0.015,0.259,0.007,2.508,-2.012,1.558
2023-12-21 01:30:00,x,0.15,0.6,0.2,2.0801428667462196,-0.018,0.256,0.009,2.527,-2.054,1.541
2023-12-21 01:30:00,x,0.15,0.6,0.25,2.0712595634373763,-0.03,0.246,0.014,2.586,-2.187,1.442
2023-12-21 01:30:00,x,0.15,0.6,0.3,2.071436442953897,-0.04,0.238,0.018,2.637,-2.3,1.413
2023-12-21 01:30:00,x,0.15,0.6,0.35,2.0742604218935643,-0.045,0.232,0.019,2.67,-2.376,1.346
2023-12-21 01:30:00,x,0.15,0.6,0.4,2.0742421197041865,-0.051,0.229,0.022,2.69,-2.421,1.331
