Time,plot,x_(m),y_(m),z_(m),log_res25,del_log_res25,swc,del_swc,pF,logK_cmd,cov
2023-05-21 00:30:00,x,0.05,0.6,0.0,2.073091194302638,0.012,0.272,-0.006,2.434,-1.853,1.869
2023-05-21 00:30:00,x,0.05,0.6,0.05,2.071521172199387,0.012,0.273,-0.006,2.43,-1.844,1.869
2023-05-21 00:30:00,x,0.05,0.6,0.1,2.06469753390034,0.013,0.273,-0.007,2.424,-1.829,1.864
2023-05-21 00:30:00,x,0.05,0.6,0.15,2.0453816632650796,0.014,0.277,-0.008,2.403,-1.782,1.872
2023-05-21 00:30:00,x,0.05,0.6,0.2,1.979425443774774,0.017,0.302,-0.01,2.266,-1.495,1.837
2023-05-21 00:30:00,x,0.05,0.6,0.25,1.931879755192819,0.02,0.323,-0.012,2.143,-1.259,1.812
2023-05-21 00:30:00,x,0.05,0.6,0.3,1.8493211182084295,0.023,0.366,-0.013,1.782,-0.752,1.869
2023-05-21 00:30:00,x,0.05,0.6,0.35,1.766725069926551,0.024,0.407,-0.01,1.241,-0.179,1.926
2023-05-21 00:30:00,x,0.05,0.6,0.4,1.7188254206609364,0.026,0.421,-0.004,0.883,0.083,1.937
2023-05-21 00:30:00,x,0.05,0.6,0.45,1.6679383441853544,0.027,0.427,0.0,0.63,0.226,1.928
2023-05-21 00:30:00,x,0.05,0.6,0.5,1.6432453500948174,0.027,0.426,0.0,0.644,0.221,1.94
2023-05-21 00:30:00,x,0.05,0.6,0.55,1.6120205227985598,0.027,0.425,0.0,0.743,0.186,1.933
2023-05-21 00:30:00,x,0.05,0.6,0.6,1.5938064653299344,0.027,0.423,0.0,0.893,0.124,1.917
2023-05-21 00:30:00,x,0.05,0.6,0.65,1.5792232239405921,0.026,0.421,0.0,1.05,0.048,1.896
2023-05-21 00:30:00,x,0.05,0.6,0.7,1.580970568503534,0.026,0.419,0.0,1.119,0.008,1.857
2023-05-21 00:30:00,x,0.05,0.6,0.75,1.5874976931479872,0.025,0.419,0.0,1.13,0.002,1.83
2023-05-21 00:30:00,x,0.05,0.6,0.8,1.5981336458132378,0.025,0.419,-0.0,1.136,-0.002,1.863
2023-05-21 00:30:00,x,0.05,0.6,0.85,1.6216643289924504,0.024,0.417,-0.002,1.201,-0.052,1.855
2023-05-21 00:30:00,x,0.05,0.6,0.9,1.6324370448837624,0.024,0.413,-0.006,1.275,-0.116,1.851
2023-05-21 00:30:00,x,0.05,0.6,0.95,1.640222969763638,0.024,0.411,-0.007,1.32,-0.16,1.85
2023-05-21 00:30:00,x,0.1,0.6,0.0,2.0670782989033047,0.012,0.276,-0.006,2.415,-1.813,1.881
2023-05-21 00:30:00,x,0.1,0.6,0.05,2.067141558046273,0.012,0.274,-0.006,2.423,-1.828,1.898
2023-05-21 00:30:00,x,0.1,0.6,0.1,2.062800016760942,0.012,0.274,-0.006,2.42,-1.82,1.94
