Time,plot,x_(m),y_(m),z_(m),log_res25,del_log_res25,swc,del_swc,pF,logK_cmd,cov
2023-07-01 03:30:00,x,0.05,0.6,0.0,2.2618003473150394,-0.018,0.193,0.007,2.951,-3.014,1.624
2023-07-01 03:30:00,x,0.05,0.6,0.05,2.2624463433167126,-0.018,0.193,0.006,2.952,-3.017,1.633
2023-07-01 03:30:00,x,0.05,0.6,0.1,2.2610081666694297,-0.016,0.192,0.006,2.959,-3.032,1.632
2023-07-01 03:30:00,x,0.05,0.6,0.15,2.2542966597406795,-0.015,0.19,0.006,2.973,-3.064,1.646
2023-07-01 03:30:00,x,0.05,0.6,0.2,2.2324090352589705,-0.011,0.191,0.005,2.972,-3.062,1.589
2023-07-01 03:30:00,x,0.05,0.6,0.25,2.2112380466221473,-0.008,0.194,0.004,2.948,-3.009,1.558
2023-07-01 03:30:00,x,0.05,0.6,0.3,2.1799221622143166,-0.002,0.199,0.002,2.914,-2.931,1.578
2023-07-01 03:30:00,x,0.05,0.6,0.35,2.1450938047477393,0.003,0.205,-0.0,2.865,-2.821,1.611
2023-07-01 03:30:00,x,0.05,0.6,0.4,2.121096743837347,0.006,0.21,-0.001,2.827,-2.735,1.611
2023-07-01 03:30:00,x,0.05,0.6,0.45,2.093953720120689,0.008,0.215,-0.002,2.792,-2.655,1.611
2023-07-01 03:30:00,x,0.05,0.6,0.5,2.076228888490163,0.01,0.219,-0.003,2.762,-2.588,1.624
2023-07-01 03:30:00,x,0.05,0.6,0.55,2.053842590311615,0.014,0.226,-0.005,2.715,-2.481,1.624
2023-07-01 03:30:00,x,0.05,0.6,0.6,2.033065717118561,0.016,0.233,-0.006,2.667,-2.371,1.614
2023-07-01 03:30:00,x,0.05,0.6,0.65,2.011498548589325,0.02,0.239,-0.008,2.627,-2.277,1.615
2023-07-01 03:30:00,x,0.05,0.6,0.7,1.998786624949108,0.025,0.243,-0.01,2.599,-2.215,1.605
2023-07-01 03:30:00,x,0.05,0.6,0.75,1.9928538414836323,0.029,0.246,-0.012,2.586,-2.186,1.608
2023-07-01 03:30:00,x,0.05,0.6,0.8,1.9868702228772561,0.033,0.248,-0.014,2.571,-2.152,1.692
2023-07-01 03:30:00,x,0.05,0.6,0.85,1.9836037375006086,0.038,0.249,-0.016,2.565,-2.137,1.719
2023-07-01 03:30:00,x,0.05,0.6,0.9,1.9872818425183953,0.042,0.248,-0.018,2.573,-2.155,1.717
2023-07-01 03:30:00,x,0.05,0.6,0.95,1.986498535329778,0.043,0.248,-0.018,2.572,-2.153,1.731
2023-07-01 03:30:00,x,0.1,0.6,0.0,2.2577433542974212,-0.019,0.195,0.007,2.94,-2.989,1.625
2023-07-01 03:30:00,x,0.1,0.6,0.05,2.259426626587052,-0.018,0.193,0.007,2.95,-3.012,1.654
2023-07-01 03:30:00,x,0.1,0.6,0.1,2.259457692598927,-0.017,0.192,0.006,2.958,-3.03,1.701
2023-07-01 03:30:00,x,0.1,0.6,0.15,2.2563304115553264,-0.016,0.19,0.006,2.973,-3.065,1.749
2023-07-01 03:30:00,x,0.1,0.6,0.2,2.236106279983945,-0.012,0.191,0.005,2.97,-3.058,1.667
2023-07-01 03:30:00,x,0.1,0.6,0.25,2.208914093044637,-0.008,0.194,0.004,2.952,-3.017,1.55
2023-07-01 03:30:00,x,0.1,0.6,0.3,2.1732358159629195,-0.003,0.199,0.002,2.91,-2.923,1.59
2023-07-01 03:30:00,x,0.1,0.6,0.35,2.149868528537515,0.002,0.203,0.0,2.873,-2.838,1.597
2023-07-01 03:30:00,x,0.1,0.6,0.4,2.1246867727322067,0.005,0.209,-0.001,2.833,-2.749,1.59
2023-07-01 03:30:00,x,0.1,0.6,0.45,2.0969482292409745,0.007,0.214,-0.002,2.797,-2.667,1.602
