Time,plot,x_(m),y_(m),z_(m),log_res25,del_log_res25,swc,del_swc,pF,logK_cmd,cov
2022-05-11 06:30:00,x,0.05,0.6,0.0,2.437243061177006,0.099,0.137,-0.028,3.43,-4.09,-4.212
2022-05-11 06:30:00,x,0.05,0.6,0.05,2.4402193281552,0.099,0.136,-0.028,3.44,-4.111,-4.119
2022-05-11 06:30:00,x,0.05,0.6,0.1,2.460207532599647,0.099,0.13,-0.026,3.504,-4.251,-3.772
2022-05-11 06:30:00,x,0.05,0.6,0.15,2.4671891460242197,0.098,0.125,-0.025,3.56,-4.37,-3.584
2022-05-11 06:30:00,x,0.05,0.6,0.2,2.470923284846152,0.098,0.12,-0.024,3.627,-4.512,-3.459
2022-05-11 06:30:00,x,0.05,0.6,0.25,2.4732212027267506,0.097,0.116,-0.023,3.67,-4.602,-3.363
2022-05-11 06:30:00,x,0.05,0.6,0.3,2.4764258270580113,0.097,0.112,-0.022,3.733,-4.733,-3.24
2022-05-11 06:30:00,x,0.05,0.6,0.35,2.4789126389293057,0.096,0.108,-0.021,3.791,-4.852,-3.153
2022-05-11 06:30:00,x,0.05,0.6,0.4,2.4805085365430846,0.096,0.105,-0.021,3.833,-4.938,-3.121
2022-05-11 06:30:00,x,0.05,0.6,0.45,2.4823618433323715,0.096,0.102,-0.02,3.875,-5.022,-3.083
2022-05-11 06:30:00,x,0.05,0.6,0.5,2.4833404848288563,0.096,0.101,-0.02,3.886,-5.043,-3.091
2022-05-11 06:30:00,x,0.05,0.6,0.55,2.484311230528067,0.096,0.102,-0.019,3.873,-5.017,-3.102
2022-05-11 06:30:00,x,0.05,0.6,0.6,2.48479365745831,0.096,0.104,-0.019,3.849,-4.969,-3.115
2022-05-11 06:30:00,x,0.05,0.6,0.65,2.4855425625145107,0.096,0.106,-0.019,3.807,-4.885,-3.141
2022-05-11 06:30:00,x,0.05,0.6,0.7,2.4859144033707374,0.095,0.108,-0.019,3.785,-4.841,-3.221
2022-05-11 06:30:00,x,0.05,0.6,0.75,2.485998094624362,0.095,0.108,-0.019,3.78,-4.83,-3.275
2022-05-11 06:30:00,x,0.05,0.6,0.8,2.4860023496809864,0.095,0.108,-0.019,3.78,-4.83,-3.397
2022-05-11 06:30:00,x,0.05,0.6,0.85,2.4860009313334106,0.095,0.108,-0.019,3.78,-4.83,-3.545
2022-05-11 06:30:00,x,0.05,0.6,0.9,2.4860023496809864,0.095,0.108,-0.019,3.78,-4.83,-3.686
2022-05-11 06:30:00,x,0.05,0.6,0.95,2.4860037680239304,0.095,0.108,-0.019,3.78,-4.83,-4.108
2022-05-11 06:30:00,x,0.1,0.6,0.0,2.437241474304471,0.099,0.137,-0.028,3.43,-4.09,-4.096
2022-05-11 06:30:00,x,0.1,0.6,0.05,2.453261755741887,0.099,0.132,-0.027,3.48,-4.199,-3.795
2022-05-11 06:30:00,x,0.1,0.6,0.1,2.460073554512579,0.099,0.13,-0.026,3.504,-4.251,-3.705
2022-05-11 06:30:00,x,0.1,0.6,0.15,2.466165957289471,0.098,0.126,-0.025,3.545,-4.339,-3.575
2022-05-11 06:30:00,x,0.1,0.6,0.2,2.470236973755002,0.098,0.12,-0.024,3.617,-4.491,-3.445
2022-05-11 06:30:00,x,0.1,0.6,0.25,2.473800716585305,0.097,0.116,-0.023,3.677,-4.619,-3.318
2022-05-11 06:30:00,x,0.1,0.6,0.3,2.4773036201080103,0.097,0.11,-0.022,3.757,-4.782,-3.147
2022-05-11 06:30:00,x,0.1,0.6,0.35,2.478758350772126,0.096,0.108,-0.022,3.788,-4.846,-3.11
2022-05-11 06:30:00,x,0.1,0.6,0.4,2.4802772143469594,0.096,0.105,-0.021,3.826,-4.924,-3.086
2022-05-11 06:30:00,x,0.1,0.6,0.45,2.4822316679247196,0.096,0.102,-0.02,3.87,-5.013,-3.067
2022-05-11 06:30:00,x,0.1,0.6,0.5,2.4829949976584413,0.096,0.101,-0.02,3.882,-5.036,-3.071
2022-05-11 06:30:00,x,0.1,0.6,0.55,2.48430411107478,0.096,0.102,-0.02,3.874,-5.021,-3.075
2022-05-11 06:30:00,x,0.1,0.6,0.6,2.4847950797541594,0.096,0.104,-0.019,3.844,-4.96,-3.093
2022-05-11 06:30:00,x,0.1,0.6,0.65,2.4854957050141495,0.096,0.106,-0.019,3.807,-4.885,-3.106
2022-05-11 06:30:00,x,0.1,0.6,0.7,2.485905891492268,0.095,0.108,-0.019,3.784,-4.839,-3.175
2022-05-11 06:30:00,x,0.1,0.6,0.75,2.4859966762628893,0.095,0.108,-0.019,3.78,-4.83,-3.251
2022-05-11 06:30:00,x,0.1,0.6,0.8,2.4860037680239304,0.095,0.108,-0.019,3.78,-4.83,-3.362
2022-05-11 06:30:00,x,0.1,0.6,0.85,2.4860009313334106,0.095,0.108,-0.019,3.78,-4.83,-3.532
2022-05-11 06:30:00,x,0.1,0.6,0.9,2.486005186362242,0.095,0.108,-0.019,3.78,-4.83,-3.688
2022-05-11 06:30:00,x,0.1,0.6,0.95,2.486005186362242,0.095,0.108,-0.019,3.78,-4.83,-3.724
2022-05-11 06:30:00,x,0.15,0.6,0.0,2.438849173452781,0.099,0.136,-0.028,3.437,-4.105,-3.591
2022-05-11 06:30:00,x,0.15,0.6,0.05,2.4548280974418586,0.099,0.132,-0.027,3.486,-4.212,-3.609
2022-05-11 06:30:00,x,0.15,0.6,0.1,2.459418122440827,0.099,0.13,-0.026,3.506,-4.254,-3.61
2022-05-11 06:30:00,x,0.15,0.6,0.15,2.4662476042871244,0.098,0.126,-0.026,3.549,-4.348,-3.538
2022-05-11 06:30:00,x,0.15,0.6,0.2,2.468785835018108,0.098,0.123,-0.025,3.59,-4.435,-3.444
2022-05-11 06:30:00,x,0.15,0.6,0.25,2.4742468676426523,0.097,0.115,-0.023,3.69,-4.645,-3.279
2022-05-11 06:30:00,x,0.15,0.6,0.3,2.477380306484438,0.097,0.11,-0.022,3.758,-4.786,-3.116
2022-05-11 06:30:00,x,0.15,0.6,0.35,2.4788218030051548,0.096,0.108,-0.022,3.791,-4.853,-3.069
2022-05-11 06:30:00,x,0.15,0.6,0.4,2.479817077382143,0.096,0.106,-0.021,3.813,-4.897,-3.06
2022-05-11 06:30:00,x,0.15,0.6,0.45,2.481961178876922,0.096,0.102,-0.02,3.863,-4.999,-3.04
