Time,plot,x_(m),y_(m),z_(m),log_res25,del_log_res25,swc,del_swc,pF,logK_cmd,cov
2024-01-26 01:30:00,x,0.05,0.6,0.0,2.2352303984439716,-0.003,0.2,0.001,2.877,-2.846,1.993
2024-01-26 01:30:00,x,0.05,0.6,0.05,2.2344413512663346,-0.003,0.2,0.001,2.876,-2.842,2.0
2024-01-26 01:30:00,x,0.05,0.6,0.1,2.227575648676153,-0.001,0.201,0.0,2.87,-2.83,1.997
2024-01-26 01:30:00,x,0.05,0.6,0.15,2.2153149608301477,-0.001,0.201,0.001,2.871,-2.832,2.002
2024-01-26 01:30:00,x,0.05,0.6,0.2,2.178473333988442,-0.004,0.208,0.002,2.827,-2.731,1.944
2024-01-26 01:30:00,x,0.05,0.6,0.25,2.149175989076538,-0.006,0.214,0.003,2.78,-2.625,1.915
2024-01-26 01:30:00,x,0.05,0.6,0.3,2.0905119933190823,-0.01,0.231,0.004,2.675,-2.385,1.955
2024-01-26 01:30:00,x,0.05,0.6,0.35,2.0308586833909255,-0.014,0.251,0.007,2.553,-2.112,2.002
2024-01-26 01:30:00,x,0.05,0.6,0.4,1.990081221330962,-0.016,0.266,0.008,2.469,-1.926,2.004
2024-01-26 01:30:00,x,0.05,0.6,0.45,1.9403720281124388,-0.018,0.284,0.009,2.367,-1.705,1.981
2024-01-26 01:30:00,x,0.05,0.6,0.5,1.9108430976525015,-0.018,0.296,0.01,2.302,-1.569,1.988
2024-01-26 01:30:00,x,0.05,0.6,0.55,1.8672081301434287,-0.019,0.315,0.011,2.2,-1.359,1.972
2024-01-26 01:30:00,x,0.05,0.6,0.6,1.8342299028516773,-0.018,0.33,0.01,2.117,-1.198,1.945
2024-01-26 01:30:00,x,0.05,0.6,0.65,1.7869146067301784,-0.017,0.35,0.01,1.994,-0.976,1.911
2024-01-26 01:30:00,x,0.05,0.6,0.7,1.758040917428999,-0.015,0.363,0.009,1.9,-0.824,1.885
2024-01-26 01:30:00,x,0.05,0.6,0.75,1.7370574017560179,-0.014,0.375,0.008,1.799,-0.679,1.867
2024-01-26 01:30:00,x,0.05,0.6,0.8,1.712809586827598,-0.012,0.39,0.007,1.64,-0.482,1.899
2024-01-26 01:30:00,x,0.05,0.6,0.85,1.691390960388043,-0.009,0.402,0.004,1.47,-0.299,1.9
2024-01-26 01:30:00,x,0.05,0.6,0.9,1.6783817869704543,-0.008,0.407,0.003,1.397,-0.224,1.907
2024-01-26 01:30:00,x,0.05,0.6,0.95,1.6723380395199023,-0.007,0.41,0.002,1.356,-0.184,1.913
2024-01-26 01:30:00,x,0.1,0.6,0.0,2.2318135255392573,-0.003,0.202,0.001,2.867,-2.823,2.003
2024-01-26 01:30:00,x,0.1,0.6,0.05,2.229082578683409,-0.001,0.202,0.001,2.867,-2.823,2.028
2024-01-26 01:30:00,x,0.1,0.6,0.1,2.2257666011165407,-0.001,0.202,0.0,2.866,-2.82,2.074
2024-01-26 01:30:00,x,0.1,0.6,0.15,2.222097095039983,-0.001,0.2,0.0,2.88,-2.853,2.114
2024-01-26 01:30:00,x,0.1,0.6,0.2,2.1863403188285986,-0.003,0.206,0.001,2.838,-2.757,2.028
2024-01-26 01:30:00,x,0.1,0.6,0.25,2.1430710361861944,-0.007,0.216,0.003,2.773,-2.607,1.909
2024-01-26 01:30:00,x,0.1,0.6,0.3,2.0771716107036067,-0.011,0.235,0.005,2.65,-2.328,1.987
2024-01-26 01:30:00,x,0.1,0.6,0.35,2.0361456336427985,-0.014,0.249,0.006,2.563,-2.135,1.999
2024-01-26 01:30:00,x,0.1,0.6,0.4,1.9948228749799675,-0.016,0.264,0.008,2.478,-1.945,1.993
2024-01-26 01:30:00,x,0.1,0.6,0.45,1.9438851063168288,-0.018,0.283,0.009,2.375,-1.723,1.979
2024-01-26 01:30:00,x,0.1,0.6,0.5,1.9239172231131056,-0.018,0.29,0.01,2.332,-1.631,1.979
2024-01-26 01:30:00,x,0.1,0.6,0.55,1.866930917752942,-0.019,0.315,0.01,2.199,-1.359,1.968
2024-01-26 01:30:00,x,0.1,0.6,0.6,1.8314346222568056,-0.018,0.331,0.011,2.105,-1.179,1.939
2024-01-26 01:30:00,x,0.1,0.6,0.65,1.7897216939809217,-0.017,0.349,0.01,2.002,-0.989,1.912
2024-01-26 01:30:00,x,0.1,0.6,0.7,1.7588135218806,-0.015,0.363,0.009,1.905,-0.831,1.886
2024-01-26 01:30:00,x,0.1,0.6,0.75,1.734527810487702,-0.014,0.377,0.008,1.791,-0.664,1.864
2024-01-26 01:30:00,x,0.1,0.6,0.8,1.7117313262856673,-0.012,0.391,0.007,1.626,-0.468,1.929
2024-01-26 01:30:00,x,0.1,0.6,0.85,1.683407299132095,-0.009,0.406,0.003,1.415,-0.246,2.001
2024-01-26 01:30:00,x,0.1,0.6,0.9,1.6744845277263818,-0.008,0.41,0.003,1.358,-0.186,1.992
2024-01-26 01:30:00,x,0.1,0.6,0.95,1.6725042413009092,-0.008,0.41,0.003,1.355,-0.182,1.947
2024-01-26 01:30:00,x,0.15,0.6,0.0,2.218186143658175,-0.002,0.207,0.001,2.835,-2.749,2.127
2024-01-26 01:30:00,x,0.15,0.6,0.05,2.2178154607098923,-0.001,0.206,0.0,2.84,-2.761,2.081
2024-01-26 01:30:00,x,0.15,0.6,0.1,2.21996678853815,-0.001,0.204,0.0,2.85,-2.784,2.079
2024-01-26 01:30:00,x,0.15,0.6,0.15,2.215833123730089,-0.0,0.202,0.0,2.866,-2.819,2.055
2024-01-26 01:30:00,x,0.15,0.6,0.2,2.198299608967687,-0.002,0.205,0.001,2.848,-2.779,2.027
2024-01-26 01:30:00,x,0.15,0.6,0.25,2.1349130623972177,-0.007,0.218,0.003,2.759,-2.576,1.941
2024-01-26 01:30:00,x,0.15,0.6,0.3,2.0723969665217616,-0.011,0.237,0.005,2.637,-2.298,1.994
2024-01-26 01:30:00,x,0.15,0.6,0.35,2.035357683353344,-0.014,0.25,0.007,2.56,-2.127,1.996
2024-01-26 01:30:00,x,0.15,0.6,0.4,2.0086597767180105,-0.015,0.259,0.007,2.507,-2.009,2.003
2024-01-26 01:30:00,x,0.15,0.6,0.45,1.9578466337081502,-0.017,0.277,0.009,2.406,-1.788,1.976
2024-01-26 01:30:00,x,0.15,0.6,0.5,1.9250799243272927,-0.018,0.29,0.01,2.337,-1.641,1.982
2024-01-26 01:30:00,x,0.15,0.6,0.55,1.8761600848256281,-0.018,0.311,0.01,2.221,-1.404,1.979
2024-01-26 01:30:00,x,0.15,0.6,0.6,1.8259127222802465,-0.018,0.334,0.011,2.088,-1.154,1.929
2024-01-26 01:30:00,x,0.15,0.6,0.65,1.7913045938570398,-0.017,0.348,0.01,2.005,-0.996,1.914
2024-01-26 01:30:00,x,0.15,0.6,0.7,1.7658324085552997,-0.015,0.36,0.009,1.919,-0.858,1.907
2024-01-26 01:30:00,x,0.15,0.6,0.75,1.7348957956663347,-0.013,0.376,0.008,1.797,-0.669,1.878
2024-01-26 01:30:00,x,0.15,0.6,0.8,1.7088626189276128,-0.012,0.393,0.007,1.599,-0.442,1.914
2024-01-26 01:30:00,x,0.15,0.6,0.85,1.6807614389476633,-0.009,0.407,0.003,1.4,-0.23,1.992
2024-01-26 01:30:00,x,0.15,0.6,0.9,1.672144057018991,-0.008,0.41,0.003,1.348,-0.176,2.007
2024-01-26 01:30:00,x,0.15,0.6,0.95,1.6682460998249509,-0.008,0.412,0.002,1.313,-0.144,2.018
2024-01-26 01:30:00,x,0.2,0.6,0.0,2.207674752474796,-0.002,0.212,0.001,2.803,-2.678,2.155
2024-01-26 01:30:00,x,0.2,0.6,0.05,2.211043077154494,-0.001,0.209,0.0,2.817,-2.708,2.182
2024-01-26 01:30:00,x,0.2,0.6,0.1,2.20486849523056,-0.0,0.211,0.0,2.806,-2.683,2.149
2024-01-26 01:30:00,x,0.2,0.6,0.15,2.205263926438353,-0.0,0.208,0.0,2.825,-2.726,2.077
2024-01-26 01:30:00,x,0.2,0.6,0.2,2.1842142964412186,-0.002,0.21,0.001,2.816,-2.705,2.035
2024-01-26 01:30:00,x,0.2,0.6,0.25,2.1295255508822017,-0.006,0.221,0.003,2.741,-2.536,1.999
2024-01-26 01:30:00,x,0.2,0.6,0.3,2.0686273555830326,-0.011,0.238,0.005,2.627,-2.278,2.011
2024-01-26 01:30:00,x,0.2,0.6,0.35,2.039731296098691,-0.013,0.248,0.006,2.569,-2.148,2.003
2024-01-26 01:30:00,x,0.2,0.6,0.4,2.018167703651524,-0.014,0.256,0.007,2.525,-2.05,2.015
2024-01-26 01:30:00,x,0.2,0.6,0.45,1.96785673966519,-0.016,0.273,0.008,2.427,-1.834,1.984
2024-01-26 01:30:00,x,0.2,0.6,0.5,1.9267796084112343,-0.017,0.289,0.009,2.34,-1.648,1.983
2024-01-26 01:30:00,x,0.2,0.6,0.55,1.8778433988783796,-0.016,0.31,0.009,2.224,-1.411,1.991
2024-01-26 01:30:00,x,0.2,0.6,0.6,1.8149597340842838,-0.016,0.34,0.01,2.052,-1.087,1.94
2024-01-26 01:30:00,x,0.2,0.6,0.65,1.7853939065193314,-0.015,0.353,0.009,1.97,-0.941,1.925
2024-01-26 01:30:00,x,0.2,0.6,0.7,1.7593958534252425,-0.015,0.365,0.009,1.874,-0.799,1.907
2024-01-26 01:30:00,x,0.2,0.6,0.75,1.7341354830067057,-0.013,0.378,0.008,1.77,-0.643,1.879
2024-01-26 01:30:00,x,0.2,0.6,0.8,1.6889534626374179,-0.009,0.403,0.004,1.437,-0.279,1.932
2024-01-26 01:30:00,x,0.2,0.6,0.85,1.6708486213622846,-0.008,0.412,0.003,1.313,-0.145,2.001
2024-01-26 01:30:00,x,0.2,0.6,0.9,1.6572566915239872,-0.007,0.416,0.002,1.225,-0.067,2.045
2024-01-26 01:30:00,x,0.2,0.6,0.95,1.650928887067893,-0.006,0.417,0.001,1.196,-0.045,2.025
2024-01-26 01:30:00,x,0.25,0.6,0.0,2.198170294470373,-0.001,0.216,0.0,2.777,-2.619,2.177
2024-01-26 01:30:00,x,0.25,0.6,0.05,2.200503032938804,0.0,0.214,-0.0,2.788,-2.643,2.13
2024-01-26 01:30:00,x,0.25,0.6,0.1,2.1981895565168217,0.0,0.214,-0.0,2.787,-2.641,2.095
2024-01-26 01:30:00,x,0.25,0.6,0.15,2.1941950944422395,0.001,0.213,-0.0,2.791,-2.649,2.045
2024-01-26 01:30:00,x,0.25,0.6,0.2,2.1803094218863817,0.0,0.213,0.0,2.791,-2.649,2.041
2024-01-26 01:30:00,x,0.25,0.6,0.25,2.1306521343951674,-0.003,0.221,0.001,2.74,-2.532,1.984
2024-01-26 01:30:00,x,0.25,0.6,0.3,2.07291131585408,-0.008,0.236,0.003,2.64,-2.305,1.998
2024-01-26 01:30:00,x,0.25,0.6,0.35,2.0429297333431595,-0.01,0.247,0.005,2.576,-2.162,2.024
2024-01-26 01:30:00,x,0.25,0.6,0.4,2.010274508951968,-0.013,0.258,0.006,2.512,-2.021,2.051
2024-01-26 01:30:00,x,0.25,0.6,0.45,1.9736034689392394,-0.014,0.271,0.007,2.436,-1.855,2.034
2024-01-26 01:30:00,x,0.25,0.6,0.5,1.9062488209428057,-0.015,0.298,0.008,2.288,-1.54,2.014
2024-01-26 01:30:00,x,0.25,0.6,0.55,1.8557855865788604,-0.014,0.321,0.008,2.16,-1.283,2.015
2024-01-26 01:30:00,x,0.25,0.6,0.6,1.791564341467657,-0.014,0.352,0.008,1.977,-0.95,1.947
2024-01-26 01:30:00,x,0.25,0.6,0.65,1.7698202577635922,-0.014,0.361,0.008,1.913,-0.847,1.933
2024-01-26 01:30:00,x,0.25,0.6,0.7,1.7529775352983668,-0.013,0.369,0.008,1.859,-0.762,1.931
2024-01-26 01:30:00,x,0.25,0.6,0.75,1.7262462040228348,-0.012,0.383,0.007,1.737,-0.588,1.887
2024-01-26 01:30:00,x,0.25,0.6,0.8,1.6646513757678532,-0.007,0.412,0.002,1.282,-0.129,1.955
2024-01-26 01:30:00,x,0.25,0.6,0.85,1.64761766046451,-0.006,0.418,0.001,1.17,-0.026,2.024
2024-01-26 01:30:00,x,0.25,0.6,0.9,1.6447240860829822,-0.006,0.419,0.001,1.149,-0.01,1.989
2024-01-26 01:30:00,x,0.25,0.6,0.95,1.6445567487616986,-0.006,0.419,0.0,1.148,-0.011,1.995
2024-01-26 01:30:00,x,0.3,0.6,0.0,2.1921602856713216,-0.0,0.218,0.0,2.76,-2.579,2.203
2024-01-26 01:30:00,x,0.3,0.6,0.05,2.193608733789679,0.001,0.216,-0.0,2.774,-2.612,2.129
2024-01-26 01:30:00,x,0.3,0.6,0.1,2.189358348980703,0.002,0.215,-0.001,2.779,-2.622,2.097
2024-01-26 01:30:00,x,0.3,0.6,0.15,2.186003683834157,0.001,0.215,-0.001,2.78,-2.624,2.057
2024-01-26 01:30:00,x,0.3,0.6,0.2,2.1750593084189096,0.0,0.213,-0.0,2.789,-2.645,2.028
2024-01-26 01:30:00,x,0.3,0.6,0.25,2.132051460111276,-0.003,0.221,0.001,2.74,-2.532,1.958
2024-01-26 01:30:00,x,0.3,0.6,0.3,2.082045362831418,-0.006,0.233,0.003,2.661,-2.353,2.002
2024-01-26 01:30:00,x,0.3,0.6,0.35,2.0514458134413482,-0.008,0.243,0.004,2.599,-2.213,2.021
2024-01-26 01:30:00,x,0.3,0.6,0.4,2.0163019397819157,-0.01,0.256,0.005,2.524,-2.048,2.054
2024-01-26 01:30:00,x,0.3,0.6,0.45,1.9595612799068851,-0.012,0.276,0.006,2.409,-1.797,2.052
2024-01-26 01:30:00,x,0.3,0.6,0.5,1.8923283906280923,-0.012,0.305,0.007,2.249,-1.459,2.048
2024-01-26 01:30:00,x,0.3,0.6,0.55,1.8433573784379556,-0.012,0.328,0.007,2.117,-1.206,2.017
2024-01-26 01:30:00,x,0.3,0.6,0.6,1.783632060363045,-0.013,0.357,0.008,1.947,-0.9,1.955
2024-01-26 01:30:00,x,0.3,0.6,0.65,1.7604601809608342,-0.012,0.367,0.007,1.872,-0.78,1.944
2024-01-26 01:30:00,x,0.3,0.6,0.7,1.74170298395774,-0.011,0.376,0.007,1.8,-0.677,1.943
2024-01-26 01:30:00,x,0.3,0.6,0.75,1.700885356129951,-0.009,0.395,0.004,1.537,-0.392,1.915
2024-01-26 01:30:00,x,0.3,0.6,0.8,1.6442317333163197,-0.005,0.419,0.0,1.139,-0.004,1.968
2024-01-26 01:30:00,x,0.3,0.6,0.85,1.6381696583885421,-0.005,0.419,0.0,1.139,-0.004,1.977
2024-01-26 01:30:00,x,0.3,0.6,0.9,1.6335189520021658,-0.005,0.419,0.0,1.13,0.002,2.01
2024-01-26 01:30:00,x,0.3,0.6,0.95,1.6320420337252122,-0.005,0.419,0.0,1.13,0.002,2.055
2024-01-26 01:30:00,x,0.35,0.6,0.0,2.19945347909483,-0.0,0.215,0.0,2.781,-2.628,2.228
2024-01-26 01:30:00,x,0.35,0.6,0.05,2.196817063437119,0.001,0.215,-0.0,2.783,-2.631,2.182
2024-01-26 01:30:00,x,0.35,0.6,0.1,2.1971012884876018,0.002,0.213,-0.001,2.792,-2.652,2.13
2024-01-26 01:30:00,x,0.35,0.6,0.15,2.1844756492424127,0.001,0.214,-0.001,2.782,-2.629,2.063
2024-01-26 01:30:00,x,0.35,0.6,0.2,2.1628480688564906,-0.0,0.215,0.0,2.776,-2.615,2.046
2024-01-26 01:30:00,x,0.35,0.6,0.25,2.1381194662095484,-0.002,0.22,0.001,2.745,-2.545,2.023
2024-01-26 01:30:00,x,0.35,0.6,0.3,2.090607182696552,-0.005,0.231,0.002,2.67,-2.375,1.988
2024-01-26 01:30:00,x,0.35,0.6,0.35,2.047850947768017,-0.007,0.245,0.003,2.59,-2.194,2.044
2024-01-26 01:30:00,x,0.35,0.6,0.4,1.9968705172841368,-0.009,0.263,0.005,2.485,-1.96,2.054
2024-01-26 01:30:00,x,0.35,0.6,0.45,1.9436774943909108,-0.01,0.283,0.005,2.373,-1.719,2.07
2024-01-26 01:30:00,x,0.35,0.6,0.5,1.900771189583826,-0.01,0.302,0.006,2.27,-1.505,2.05
2024-01-26 01:30:00,x,0.35,0.6,0.55,1.851527405600252,-0.011,0.326,0.007,2.13,-1.234,2.036
2024-01-26 01:30:00,x,0.35,0.6,0.6,1.7735670489260587,-0.011,0.363,0.007,1.901,-0.823,1.965
2024-01-26 01:30:00,x,0.35,0.6,0.65,1.7476836424169884,-0.01,0.375,0.006,1.79,-0.673,1.948
2024-01-26 01:30:00,x,0.35,0.6,0.7,1.7118240945188306,-0.008,0.392,0.004,1.569,-0.431,1.955
2024-01-26 01:30:00,x,0.35,0.6,0.75,1.683677298818692,-0.007,0.405,0.003,1.407,-0.249,1.962
2024-01-26 01:30:00,x,0.35,0.6,0.8,1.6404714987678812,-0.004,0.418,0.0,1.153,-0.018,2.01
2024-01-26 01:30:00,x,0.35,0.6,0.85,1.6285115370662022,-0.004,0.419,0.0,1.13,0.002,1.971
2024-01-26 01:30:00,x,0.35,0.6,0.9,1.6230424342463816,-0.003,0.419,0.0,1.13,0.002,1.989
2024-01-26 01:30:00,x,0.35,0.6,0.95,1.6182259640475916,-0.003,0.419,0.0,1.13,0.002,2.03
2024-01-26 01:30:00,x,0.4,0.6,0.0,2.204429307290461,-0.0,0.213,0.0,2.796,-2.662,2.258
2024-01-26 01:30:00,x,0.4,0.6,0.05,2.2028777541386537,0.001,0.212,-0.0,2.801,-2.673,2.271
2024-01-26 01:30:00,x,0.4,0.6,0.1,2.202594561809818,0.001,0.21,-0.001,2.813,-2.699,2.243
2024-01-26 01:30:00,x,0.4,0.6,0.15,2.1962756936985417,0.002,0.21,-0.001,2.812,-2.696,2.17
2024-01-26 01:30:00,x,0.4,0.6,0.2,2.1711470079609976,0.001,0.213,-0.0,2.789,-2.645,2.183
2024-01-26 01:30:00,x,0.4,0.6,0.25,2.132797420452015,-0.001,0.221,0.001,2.736,-2.523,2.082
2024-01-26 01:30:00,x,0.4,0.6,0.3,2.0773751737502266,-0.004,0.236,0.002,2.641,-2.308,2.05
2024-01-26 01:30:00,x,0.4,0.6,0.35,2.0418070412524436,-0.006,0.248,0.003,2.573,-2.158,2.057
2024-01-26 01:30:00,x,0.4,0.6,0.4,1.9773714554498205,-0.008,0.27,0.004,2.443,-1.869,2.076
2024-01-26 01:30:00,x,0.4,0.6,0.45,1.9334771643162185,-0.008,0.288,0.004,2.347,-1.663,2.073
2024-01-26 01:30:00,x,0.4,0.6,0.5,1.8979403300149729,-0.009,0.303,0.005,2.262,-1.488,2.06
2024-01-26 01:30:00,x,0.4,0.6,0.55,1.872575790902319,-0.009,0.315,0.006,2.194,-1.355,2.056
2024-01-26 01:30:00,x,0.4,0.6,0.6,1.7577072122765633,-0.008,0.373,0.005,1.797,-0.697,2.003
2024-01-26 01:30:00,x,0.4,0.6,0.65,1.7149246206617088,-0.007,0.392,0.004,1.589,-0.435,1.982
2024-01-26 01:30:00,x,0.4,0.6,0.7,1.6883130151451236,-0.005,0.404,0.002,1.441,-0.268,1.982
2024-01-26 01:30:00,x,0.4,0.6,0.75,1.6657591746578524,-0.005,0.412,0.002,1.3,-0.138,1.994
2024-01-26 01:30:00,x,0.4,0.6,0.8,1.635363092700536,-0.004,0.415,0.001,1.215,-0.073,2.089
2024-01-26 01:30:00,x,0.4,0.6,0.85,1.6152344012068296,-0.003,0.419,0.0,1.13,0.002,2.11
2024-01-26 01:30:00,x,0.4,0.6,0.9,1.606359864851589,-0.002,0.419,0.0,1.13,0.002,2.225
2024-01-26 01:30:00,x,0.4,0.6,0.95,1.6075836840012423,-0.001,0.419,0.0,1.13,0.002,2.158
2024-01-26 01:30:00,x,0.45,0.6,0.0,2.2083392207271384,-0.002,0.212,0.001,2.806,-2.684,2.259
2024-01-26 01:30:00,x,0.45,0.6,0.05,2.206291446051501,0.0,0.211,0.0,2.807,-2.687,2.236
2024-01-26 01:30:00,x,0.45,0.6,0.1,2.2035876457926538,0.001,0.21,-0.0,2.813,-2.7,2.204
2024-01-26 01:30:00,x,0.45,0.6,0.15,2.195265728598468,0.001,0.21,-0.0,2.808,-2.688,2.196
2024-01-26 01:30:00,x,0.45,0.6,0.2,2.184239870504602,-0.0,0.211,0.0,2.802,-2.673,2.193
2024-01-26 01:30:00,x,0.45,0.6,0.25,2.1241617405746225,-0.002,0.224,0.001,2.718,-2.482,2.068
2024-01-26 01:30:00,x,0.45,0.6,0.3,2.082717169960446,-0.003,0.236,0.001,2.646,-2.32,2.061
2024-01-26 01:30:00,x,0.45,0.6,0.35,2.0422288835362186,-0.004,0.249,0.002,2.566,-2.14,2.112
2024-01-26 01:30:00,x,0.45,0.6,0.4,1.9792797027851108,-0.006,0.27,0.003,2.442,-1.866,2.083
2024-01-26 01:30:00,x,0.45,0.6,0.45,1.9272266011209245,-0.006,0.291,0.004,2.327,-1.621,2.07
2024-01-26 01:30:00,x,0.45,0.6,0.5,1.8972255956698458,-0.007,0.304,0.004,2.257,-1.478,2.058
2024-01-26 01:30:00,x,0.45,0.6,0.55,1.853740787579542,-0.006,0.325,0.004,2.137,-1.243,2.077
2024-01-26 01:30:00,x,0.45,0.6,0.6,1.743305896370569,-0.005,0.383,0.003,1.726,-0.585,2.028
2024-01-26 01:30:00,x,0.45,0.6,0.65,1.698709349442587,-0.004,0.402,0.002,1.491,-0.312,2.003
2024-01-26 01:30:00,x,0.45,0.6,0.7,1.6807252062241544,-0.004,0.408,0.002,1.386,-0.214,1.987
2024-01-26 01:30:00,x,0.45,0.6,0.75,1.6610456064766632,-0.003,0.414,0.001,1.256,-0.098,1.986
2024-01-26 01:30:00,x,0.45,0.6,0.8,1.6249315044125772,-0.002,0.418,0.0,1.148,-0.013,2.08
2024-01-26 01:30:00,x,0.45,0.6,0.85,1.6087185352591427,-0.001,0.419,0.0,1.13,0.002,2.105
2024-01-26 01:30:00,x,0.45,0.6,0.9,1.6007333690291718,-0.001,0.419,0.0,1.13,0.002,2.113
2024-01-26 01:30:00,x,0.45,0.6,0.95,1.598834262189267,-0.001,0.419,0.0,1.13,0.002,2.116
2024-01-26 01:30:00,x,0.5,0.6,0.0,2.2077501279220115,-0.004,0.212,0.002,2.805,-2.683,2.295
2024-01-26 01:30:00,x,0.5,0.6,0.05,2.205274755104436,-0.002,0.211,0.001,2.807,-2.685,2.279
2024-01-26 01:30:00,x,0.5,0.6,0.1,2.2007137339640135,-0.0,0.211,0.0,2.807,-2.685,2.277
2024-01-26 01:30:00,x,0.5,0.6,0.15,2.1953820634136942,0.0,0.211,-0.0,2.807,-2.685,2.268
2024-01-26 01:30:00,x,0.5,0.6,0.2,2.1761433712668397,-0.001,0.213,0.0,2.793,-2.654,2.169
2024-01-26 01:30:00,x,0.5,0.6,0.25,2.1124072452947282,-0.002,0.227,0.001,2.699,-2.439,2.053
2024-01-26 01:30:00,x,0.5,0.6,0.3,2.071753172038369,-0.003,0.239,0.001,2.627,-2.276,2.074
2024-01-26 01:30:00,x,0.5,0.6,0.35,2.0399769489856814,-0.003,0.249,0.002,2.564,-2.135,2.107
2024-01-26 01:30:00,x,0.5,0.6,0.4,2.0004080450618416,-0.003,0.264,0.002,2.48,-1.952,2.103
2024-01-26 01:30:00,x,0.5,0.6,0.45,1.9319762735446058,-0.004,0.291,0.002,2.33,-1.629,2.068
2024-01-26 01:30:00,x,0.5,0.6,0.5,1.8965427512287083,-0.004,0.307,0.002,2.24,-1.447,2.072
2024-01-26 01:30:00,x,0.5,0.6,0.55,1.7999054540797323,-0.003,0.356,0.002,1.94,-0.902,2.051
2024-01-26 01:30:00,x,0.5,0.6,0.6,1.7453402861762386,-0.003,0.382,0.002,1.708,-0.578,2.048
2024-01-26 01:30:00,x,0.5,0.6,0.65,1.6983006753181604,-0.003,0.403,0.002,1.427,-0.272,2.021
2024-01-26 01:30:00,x,0.5,0.6,0.7,1.6770774477054475,-0.003,0.412,0.001,1.298,-0.143,2.011
2024-01-26 01:30:00,x,0.5,0.6,0.75,1.6475492222123604,-0.002,0.415,0.001,1.227,-0.076,2.013
2024-01-26 01:30:00,x,0.5,0.6,0.8,1.6197609625520792,-0.002,0.419,0.0,1.13,0.002,2.075
2024-01-26 01:30:00,x,0.5,0.6,0.85,1.6049169173890832,-0.001,0.419,0.0,1.13,0.002,2.188
2024-01-26 01:30:00,x,0.5,0.6,0.9,1.6008858103682484,-0.001,0.419,0.0,1.13,0.002,2.199
2024-01-26 01:30:00,x,0.5,0.6,0.95,1.5983089058970945,-0.001,0.419,0.0,1.13,0.002,2.215
2024-01-26 01:30:00,x,0.55,0.6,0.0,2.2204898900093197,-0.007,0.207,0.003,2.839,-2.76,2.324
2024-01-26 01:30:00,x,0.55,0.6,0.05,2.2171205641216303,-0.004,0.207,0.001,2.833,-2.746,2.278
2024-01-26 01:30:00,x,0.55,0.6,0.1,2.2081725266671217,-0.002,0.208,0.001,2.825,-2.728,2.228
2024-01-26 01:30:00,x,0.55,0.6,0.15,2.202540080569583,-0.0,0.209,0.0,2.823,-2.721,2.188
2024-01-26 01:30:00,x,0.55,0.6,0.2,2.176678606905396,-0.001,0.212,0.0,2.801,-2.672,2.115
2024-01-26 01:30:00,x,0.55,0.6,0.25,2.095880384112596,-0.002,0.232,0.001,2.669,-2.372,2.069
2024-01-26 01:30:00,x,0.55,0.6,0.3,2.0621832279303307,-0.003,0.242,0.001,2.609,-2.236,2.076
2024-01-26 01:30:00,x,0.55,0.6,0.35,2.0335564363089933,-0.003,0.251,0.001,2.553,-2.111,2.095
2024-01-26 01:30:00,x,0.55,0.6,0.4,1.9908802751047288,-0.002,0.268,0.001,2.46,-1.908,2.098
2024-01-26 01:30:00,x,0.55,0.6,0.45,1.953131225183445,-0.002,0.284,0.001,2.371,-1.719,2.101
2024-01-26 01:30:00,x,0.55,0.6,0.5,1.8799441335681624,-0.002,0.316,0.001,2.19,-1.346,2.094
2024-01-26 01:30:00,x,0.55,0.6,0.55,1.784167789937681,-0.001,0.365,0.0,1.863,-0.787,2.066
2024-01-26 01:30:00,x,0.55,0.6,0.6,1.7541571428917728,-0.001,0.381,0.0,1.722,-0.593,2.043
2024-01-26 01:30:00,x,0.55,0.6,0.65,1.7065214948994436,-0.001,0.402,0.001,1.426,-0.282,2.012
2024-01-26 01:30:00,x,0.55,0.6,0.7,1.6634747696050358,-0.001,0.414,0.001,1.254,-0.101,2.047
2024-01-26 01:30:00,x,0.55,0.6,0.75,1.6416822839852192,-0.001,0.418,0.0,1.159,-0.02,2.042
2024-01-26 01:30:00,x,0.55,0.6,0.8,1.6053050461411094,-0.001,0.419,0.0,1.13,0.002,2.081
2024-01-26 01:30:00,x,0.55,0.6,0.85,1.5971355067977295,-0.002,0.419,0.0,1.13,0.002,2.138
2024-01-26 01:30:00,x,0.55,0.6,0.9,1.5960800324860964,-0.001,0.419,0.0,1.13,0.002,2.175
2024-01-26 01:30:00,x,0.55,0.6,0.95,1.5914096783352687,-0.001,0.419,0.0,1.13,0.002,2.16
2024-01-26 01:30:00,x,0.6,0.6,0.0,2.22958202245111,-0.008,0.203,0.003,2.863,-2.814,2.319
2024-01-26 01:30:00,x,0.6,0.6,0.05,2.2295487440631656,-0.007,0.203,0.003,2.863,-2.815,2.294
2024-01-26 01:30:00,x,0.6,0.6,0.1,2.2234621929191793,-0.005,0.205,0.002,2.85,-2.785,2.281
2024-01-26 01:30:00,x,0.6,0.6,0.15,2.2127547475760054,-0.003,0.207,0.001,2.836,-2.752,2.216
